Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,0:00,10,0,0.0,358.94,45,1,0.013045,308.41,98,0,0.0,321.03,67,0,0.0,320.51
August,1,0:30,8,0,0.0,366.53,32,0,0.005013,337.01,79,0,0.0,322.96,49,0,0.0,326.76
August,1,1:00,6,0,0.0,286.78,16,0,0.000464,344.6,60,0,0.0,331.04,36,0,0.0,320.69
August,1,1:30,3,0,0.0,228.24,8,0,5e-06,297.48,48,0,0.0,324.26,26,0,0.0,314.74
August,1,2:00,2,0,0.0,294.53,6,0,0.0,289.96,33,0,0.0,317.43,18,0,0.0,309.33
August,1,2:30,2,0,0.0,309.23,4,0,0.0,297.43,22,0,0.0,326.49,11,0,0.0,326.15
August,1,3:00,2,0,0.0,290.81,3,0,0.0,268.97,18,0,0.0,310.11,4,0,0.0,347.97
August,1,3:30,2,0,0.0,250.42,3,0,0.0,205.71,17,0,0.0,299.78,1,0,0.0,315.86
August,1,4:00,2,0,0.0,258.98,3,0,0.0,248.74,16,0,0.0,334.11,0,0,0.0,386.41
August,1,4:30,2,0,0.0,258.76,3,0,0.0,302.03,16,0,0.0,343.4,0,0,0.0,381.72
August,1,5:00,2,0,0.0,289.2,4,0,3.8e-05,278.55,17,0,0.0,364.82,0,0,0.0,293.92
August,1,5:30,2,0,0.0,231.35,4,0,0.006522,298.85,20,0,0.0,320.99,4,0,0.0,262.27
August,1,6:00,3,0,0.0,258.16,5,1,0.096562,346.46,31,0,6e-06,292.46,13,0,1e-05,253.92
August,1,6:30,5,0,0.0,291.89,10,1,0.145919,334.36,56,0,0.000516,275.08,24,0,0.000888,264.54
August,1,7:00,10,0,0.0,276.14,15,1,0.032744,306.16,97,1,0.006396,262.66,44,0,0.010461,279.46
August,1,7:30,21,0,0.0,298.01,27,0,0.000875,316.19,165,2,0.010396,263.32,72,1,0.017605,295.23
August,1,8:00,45,0,0.0,285.23,45,0,0.000536,314.26,268,1,0.002451,275.36,120,0,0.004012,294.4
August,1,8:30,76,0,1e-06,295.33,77,1,0.007008,315.21,390,1,0.002588,292.57,181,1,0.003064,290.34
August,1,9:00,109,0,0.000151,295.97,148,2,0.015561,305.39,536,7,0.012151,299.08,251,3,0.010945,293.82
August,1,9:30,138,0,0.002561,295.57,205,4,0.018894,312.57,668,14,0.020907,310.42,316,6,0.01857,289.9
August,1,10:00,168,1,0.005981,305.38,254,6,0.022123,320.87,797,10,0.01283,318.11,380,9,0.023088,295.61
August,1,10:30,205,1,0.004598,310.84,304,9,0.028883,331.4,902,11,0.012295,326.86,445,13,0.028924,304.09
August,1,11:00,229,3,0.011769,313.1,351,9,0.025476,334.77,980,14,0.014238,330.97,498,10,0.0207,311.61
August,1,11:30,241,5,0.02187,313.25,384,9,0.024644,336.64,1009,19,0.018577,335.94,526,5,0.010349,314.61
August,1,12:00,260,8,0.032637,321.11,402,9,0.021347,335.16,1031,20,0.019838,337.23,544,5,0.009013,318.32
August,1,12:30,273,11,0.041035,322.66,420,14,0.033691,338.86,1031,21,0.02058,337.05,561,7,0.013322,316.87
August,1,13:00,275,5,0.018576,329.5,437,18,0.042195,339.52,1018,19,0.018569,339.52,571,10,0.016665,316.46
August,1,13:30,267,2,0.005991,334.51,454,21,0.046182,338.14,1023,22,0.021388,341.47,572,12,0.020687,313.68
August,1,14:00,259,3,0.011755,335.7,468,20,0.043107,341.33,1028,21,0.020067,341.9,569,14,0.025152,316.22
August,1,14:30,258,3,0.012029,333.19,467,14,0.030084,344.86,1003,10,0.009664,340.85,571,21,0.036804,317.7
August,1,15:00,250,1,0.003482,330.55,454,8,0.016592,338.14,961,2,0.001925,342.38,557,12,0.022031,309.66
August,1,15:30,245,0,0.000161,338.66,445,7,0.014847,334.36,931,1,0.000767,340.14,528,6,0.011627,307.84
August,1,16:00,245,0,0.000161,340.1,440,6,0.013693,344.32,894,2,0.002387,341.45,504,5,0.009423,316.08
August,1,16:30,229,1,0.003732,323.05,418,4,0.010632,351.38,844,3,0.003351,340.46,479,4,0.007401,315.91
August,1,17:00,208,3,0.013025,330.99,403,4,0.00893,349.16,794,4,0.004857,342.1,443,3,0.007498,316.66
August,1,17:30,186,2,0.010436,340.52,383,5,0.013666,351.03,760,2,0.003069,341.89,411,2,0.004805,318.08
August,1,18:00,166,1,0.004741,345.66,355,8,0.023498,353.52,709,4,0.005131,341.33,384,2,0.004038,322.19
August,1,18:30,140,1,0.007143,351.15,321,8,0.02339,350.7,642,4,0.006061,344.01,349,1,0.002017,330.97
August,1,19:00,111,0,0.003194,344.29,282,5,0.018048,344.22,583,5,0.008969,343.26,324,1,0.002027,329.52
August,1,19:30,87,0,0.000191,339.01,247,7,0.026818,336.58,522,7,0.013459,341.32,286,0,0.000845,324.87
August,1,20:00,69,0,1e-06,318.24,220,11,0.051822,333.83,463,6,0.013607,341.77,249,0,0.001333,313.58
August,1,20:30,57,0,0.0,305.74,192,7,0.03636,321.22,396,3,0.008347,339.88,226,2,0.008532,307.44
August,1,21:00,43,0,0.0,319.17,160,5,0.033847,316.37,333,3,0.007791,338.82,193,4,0.018435,309.02
August,1,21:30,32,0,0.0,340.79,135,3,0.023071,320.24,272,1,0.002973,333.54,160,1,0.007493,313.13
August,1,22:00,22,0,0.0,372.6,110,2,0.016315,317.89,225,0,0.000165,323.74,141,0,0.000395,311.18
August,1,22:30,15,0,0.0,344.9,86,1,0.011344,316.07,187,0,1e-06,318.52,118,0,3e-06,310.84
August,1,23:00,12,0,0.0,339.29,68,1,0.020077,300.23,150,0,0.0,316.3,95,0,0.0,304.67
August,1,23:30,9,0,0.0,296.75,53,1,0.009551,299.69,130,0,0.0,313.48,80,0,0.0,291.48
August,2,0:00,7,0,0.0,325.14,54,0,0.0,285.89,77,0,0.0,306.1,61,0,0.0,293.89
August,2,0:30,7,0,0.0,340.58,38,0,0.0,291.18,63,0,0.0,313.88,45,0,0.0,293.31
August,2,1:00,7,0,0.0,340.05,20,0,0.0,323.85,49,0,0.0,291.95,34,0,0.0,323.3
August,2,1:30,5,0,0.0,316.38,12,0,0.0,340.51,40,0,0.0,284.58,26,0,0.0,347.4
August,2,2:00,4,0,0.0,239.72,9,0,0.0,353.06,30,0,0.0,297.58,19,0,0.0,347.28
August,2,2:30,3,0,0.0,278.51,6,0,0.0,303.62,22,0,0.0,300.59,13,0,0.0,356.12
August,2,3:00,4,0,0.0,333.06,6,0,0.0,307.54,19,0,0.0,319.69,5,0,0.0,336.38
August,2,3:30,4,0,0.0,431.96,4,0,0.0,259.37,15,0,0.0,365.52,1,0,0.0,252.81
August,2,4:00,4,0,0.0,372.73,4,0,0.0,211.63,13,0,0.0,384.15,0,0,0.0,207.27
August,2,4:30,4,0,0.0,261.93,4,0,0.0,327.11,12,0,0.0,354.35,0,0,0.0,247.61
August,2,5:00,5,0,0.0,204.94,3,0,0.0,414.99,15,0,0.0,318.5,1,0,0.0,294.66
August,2,5:30,6,0,0.0,216.94,3,0,0.0,313.77,18,0,0.0,267.13,2,0,0.0,273.67
August,2,6:00,6,0,0.0,244.83,4,0,0.0,262.82,27,0,0.0,258.13,9,0,0.0,229.71
August,2,6:30,6,0,0.0,243.18,6,0,0.0,256.26,40,0,0.0,257.14,19,0,0.0,253.98
August,2,7:00,10,0,0.0,269.58,11,0,0.0,274.67,62,0,0.0,261.0,32,0,0.0,291.63
August,2,7:30,17,0,0.0,291.72,19,0,0.0,288.71,100,0,0.0,263.96,54,0,0.0,297.71
August,2,8:00,27,0,0.0,274.38,31,0,0.0,279.08,154,0,0.0,271.08,80,0,0.0,291.8
August,2,8:30,37,0,0.0,275.73,53,0,0.0,293.9,219,0,0.0,283.02,116,0,5e-06,299.23
August,2,9:00,48,0,0.0,269.95,97,0,0.0,302.13,282,0,0.0,291.26,158,0,0.000583,292.08
August,2,9:30,56,0,0.0,292.08,132,0,0.0,307.05,349,0,0.0,287.76,192,2,0.011151,283.84
August,2,10:00,66,0,0.0,295.48,160,0,7e-06,305.55,424,0,0.0,288.95,229,10,0.042516,294.98
August,2,10:30,82,0,0.0,289.65,182,0,0.001061,310.82,492,0,0.0,295.33,268,15,0.056566,308.16
August,2,11:00,87,0,0.0,292.21,202,4,0.020455,309.0,539,0,2e-06,303.7,295,9,0.03,304.24
August,2,11:30,95,0,7e-06,297.01,230,12,0.050619,310.07,596,0,0.000374,306.79,317,4,0.014035,302.29
August,2,12:00,125,0,0.000902,295.54,261,8,0.031977,309.18,641,5,0.007838,304.85,339,2,0.00543,300.49
August,2,12:30,156,2,0.015369,296.35,299,14,0.046236,309.68,659,20,0.030392,306.51,344,4,0.010987,299.01
August,2,13:00,182,7,0.036534,297.73,334,15,0.044115,306.33,671,33,0.049452,313.55,351,8,0.022896,304.79
August,2,13:30,194,3,0.013051,296.72,353,19,0.053817,309.87,677,40,0.059007,316.32,367,8,0.020537,304.55
August,2,14:00,204,3,0.014575,301.38,371,12,0.033046,313.98,682,24,0.035787,319.04,366,4,0.010197,305.09
August,2,14:30,208,8,0.038687,304.36,381,3,0.007262,316.96,679,8,0.011754,318.81,366,5,0.013158,304.58
August,2,15:00,206,5,0.023738,305.33,388,0,0.000621,315.06,679,1,0.001865,320.9,365,3,0.009528,307.88
August,2,15:30,211,6,0.027199,300.12,397,3,0.006529,313.65,666,0,7.6e-05,320.26,371,5,0.013967,306.97
August,2,16:00,210,2,0.009655,293.3,385,7,0.018988,314.42,649,0,0.0,317.64,356,4,0.010612,315.36
August,2,16:30,196,0,0.000483,284.48,368,5,0.014071,314.29,635,0,0.0,321.82,345,6,0.016066,314.57
August,2,17:00,173,0,3e-06,283.25,355,7,0.020766,314.57,599,0,0.0,320.44,331,2,0.006041,316.75
August,2,17:30,150,0,0.0,285.27,338,4,0.011915,311.65,558,0,0.0,315.23,317,1,0.002362,312.19
August,2,18:00,124,0,0.0,299.14,318,7,0.020635,311.84,503,0,0.0,315.87,300,2,0.006071,304.66
August,2,18:30,97,0,0.0,291.82,287,13,0.04516,306.88,458,0,0.0,315.86,273,1,0.002401,302.1
August,2,19:00,79,0,0.0,283.91,261,17,0.065908,302.02,424,0,0.0,317.49,257,0,0.000296,305.26
August,2,19:30,71,0,0.0,280.5,236,12,0.049219,310.9,387,0,0.0,315.89,251,1,0.003869,314.54
August,2,20:00,71,0,0.0,295.57,205,3,0.013601,308.69,355,0,0.0,309.27,232,3,0.011596,312.59
August,2,20:30,61,0,0.0,297.02,182,0,0.000675,304.85,326,0,0.0,311.44,207,1,0.004677,308.93
August,2,21:00,50,0,1.4e-05,304.93,164,0,5e-06,305.59,287,0,0.0,313.37,170,0,0.000268,311.3
August,2,21:30,40,0,0.002886,327.3,142,0,0.0,311.16,247,0,0.0,308.47,151,0,0.000171,315.86
